Drug ID,Drug name,Target ID,Target name,Score,label
DB01041,Thalidomide,P01375,TNF,0.61575,1
DB00918,Almotriptan,P18825,ADRA2C,0.61547,0
DB00819,Acetazolamide,O43570,CA12,0.6154,0
DB00540,Nortriptyline,P35368,ADRA1B,0.61519,0
DB00540,Nortriptyline,P28222,HTR1B,0.61515,0
DB00679,Thioridazine,P28335,HTR2C,0.6151,0
DB01618,Molindone,P28222,HTR1B,0.6151,0
DB00659,Acamprosate,P14867,GABRA1,0.6149,0
DB00315,Zolmitriptan,P28335,HTR2C,0.61482,0
DB00449,Dipivefrin,P11229,CHRM1,0.61474,0
DB00458,Imipramine,P34969,HTR7,0.61446,0
DB00248,Cabergoline,P35368,ADRA1B,0.61445,0
DB00750,Prilocaine,P35499,SCN4A,0.61438,0
DB00162,Vitamin A,P12271,RLBP1,0.61426,1
DB01114,Chlorpheniramine,P08172,CHRM2,0.61387,0
DB00590,Doxazosin,P08588,ADRB1,0.61383,0
DB00162,Vitamin A,P10745,RBP3,0.61376,1
DB00370,Mirtazapine,P41145,OPRK1,0.61375,1
DB01023,Felodipine,O60840,CACNA1F,0.6137,0
DB01184,Domperidone,P28335,HTR2C,0.61333,0
DB01086,Benzocaine,P35499,SCN4A,0.61311,0
DB00315,Zolmitriptan,P41595,HTR2B,0.61297,0
DB00753,Isoflurane,P39086,GRIK1,0.61294,0
DB00669,Sumatriptan,P18825,ADRA2C,0.61283,0
DB00575,Clonidine,P28223,HTR2A,0.61277,0
DB00350,Minoxidil,P48048,KCNJ1,0.61264,1
DB01062,Oxybutynin,P14416,DRD2,0.61248,0
DB01184,Domperidone,P18089,ADRA2B,0.61235,0
DB00904,Ondansetron,P18089,ADRA2B,0.6122,0
DB00308,Ibutilide,Q14500,KCNJ12,0.61216,0
DB00800,Fenoldopam,P41595,HTR2B,0.61211,0
DB00622,Nicardipine,Q08289,CACNB2,0.61209,1
DB00202,Succinylcholine,P08173,CHRM4,0.61199,0
DB01156,Bupropion,P14416,DRD2,0.61194,0
DB01223,Aminophylline,Q07343,PDE4B,0.61182,0
DB00988,Dopamine,P35368,ADRA1B,0.61179,0
DB00687,Fludrocortisone,P03372,ESR1,0.61175,0
DB01159,Halothane,Q14957,GRIN2C,0.61163,0
DB00273,Topiramate,Q8TCU5,GRIN3A,0.61138,0
DB01149,Nefazodone,P30939,HTR1F,0.61127,0
DB01205,Flumazenil,P28472,GABRB3,0.61122,0
DB00537,Ciprofloxacin,P11388,TOP2A,0.61108,1
DB01149,Nefazodone,P18089,ADRA2B,0.61102,0
DB01023,Felodipine,P62158,CALM1,0.61098,1
DB00734,Risperidone,Q13639,HTR4,0.6104,0
DB01039,Fenofibrate,P11388,TOP2A,0.61039,0
DB01186,Pergolide,P08173,CHRM4,0.61015,0
DB01086,Benzocaine,Q99250,SCN2A,0.61012,0
DB00320,Dihydroergotamine,P28223,HTR2A,0.6101,0
DB01196,Estramustine,Q92731,ESR2,0.60999,1
DB00492,Fosinopril,P30556,AGTR1,0.60992,0
DB00476,Duloxetine,P08908,HTR1A,0.60986,0
DB00162,Vitamin A,P06401,PGR,0.6098,0
DB00248,Cabergoline,Q13639,HTR4,0.60966,0
DB00751,Epinastine,P30939,HTR1F,0.60956,0
DB00799,Tazarotene,O75469,NR1I2,0.60947,0
DB00783,Estradiol,P37231,PPARG,0.60925,0
DB00810,Biperiden,P08173,CHRM4,0.60923,0
DB00727,Nitroglycerin,P16066,NPR1,0.60913,1
DB01110,Miconazole,O95180,CACNA1H,0.60912,0
DB01393,Bezafibrate,Q03181,PPARD,0.60909,1
DB00909,Zonisamide,O43497,CACNA1G,0.60903,1
DB00938,Salmeterol,P08588,ADRB1,0.60886,0
DB00502,Haloperidol,P08173,CHRM4,0.60866,0
DB00661,Verapamil,O95180,CACNA1H,0.60861,0
DB00697,Tizanidine,P35368,ADRA1B,0.60835,0
DB00850,Perphenazine,P35462,DRD3,0.60826,0
DB00247,Methysergide,P21728,DRD1,0.60823,0
DB00454,Meperidine,Q01959,SLC6A3,0.60817,0
DB00490,Buspirone,P35348,ADRA1A,0.6081,0
DB01618,Molindone,P18089,ADRA2B,0.60809,0
DB00195,Betaxolol,P35348,ADRA1A,0.608,0
DB00975,Dipyridamole,Q12809,KCNH2,0.60784,0
DB00377,Palonosetron,P41143,OPRD1,0.60774,0
DB00333,Methadone,Q01959,SLC6A3,0.60754,0
DB00384,Triamterene,Q16515,ACCN1,0.60741,0
DB00334,Olanzapine,Q13639,HTR4,0.60737,0
DB00794,Primidone,Q99928,GABRG3,0.60732,0
DB00924,Cyclobenzaprine,P08173,CHRM4,0.60715,0
DB04845,Ixabepilone,P07437,TUBB,0.60709,0
DB00401,Nisoldipine,P62158,CALM1,0.60702,0
DB00308,Ibutilide,Q15842,KCNJ8,0.60683,0
DB00696,Ergotamine,P08173,CHRM4,0.60677,0
DB01142,Doxepin,P21728,DRD1,0.60673,0
DB00988,Dopamine,P28223,HTR2A,0.6067,0
DB00364,Sucralfate,P02671,FGA,0.60666,1
DB01115,Nifedipine,Q14524,SCN5A,0.60662,0
DB00458,Imipramine,Q9NZV8,KCND2,0.6066,1
DB00476,Duloxetine,P35462,DRD3,0.60625,0
DB00988,Dopamine,P29274,ADORA2A,0.60592,0
DB00472,Fluoxetine,P28223,HTR2A,0.60587,0
DB00320,Dihydroergotamine,P25100,ADRA1D,0.6057,0
DB00188,Bortezomib,Q13200,PSMD2,0.60554,1
DB01242,Clomipramine,P21918,DRD5,0.60538,0
DB00903,Ethacrynic acid,P55017,SLC12A3,0.60524,0
DB01268,Sunitinib,P07949,RET,0.60518,0
DB00297,Bupivacaine,P35499,SCN4A,0.60514,0
DB00373,Timolol,P25100,ADRA1D,0.60501,0
DB00530,Erlotinib,P00533,EGFR,0.60483,1
DB00185,Cevimeline,P20309,CHRM3,0.60469,1
DB00988,Dopamine,P18825,ADRA2C,0.60465,0
DB00623,Fluphenazine,P08912,CHRM5,0.60445,0
DB01151,Desipramine,P30939,HTR1F,0.60442,0
DB00477,Chlorpromazine,P08913,ADRA2A,0.60424,0
DB01200,Bromocriptine,P50406,HTR6,0.60411,0
DB00622,Nicardipine,P20309,CHRM3,0.60406,1
DB00368,Norepinephrine,P21728,DRD1,0.60399,0
DB00458,Imipramine,P18825,ADRA2C,0.60345,0
DB00924,Cyclobenzaprine,P08912,CHRM5,0.60321,0
DB01577,Methamphetamine,P30531,SLC6A1,0.60294,0
DB00831,Trifluoperazine,P63316,TNNC1,0.60288,1
DB00794,Primidone,Q8N1C3,GABRG1,0.60284,0
DB00656,Trazodone,P30939,HTR1F,0.60269,0
DB00191,Phentermine,P30531,SLC6A1,0.60258,0
DB01149,Nefazodone,P07550,ADRB2,0.60241,0
DB00727,Nitroglycerin,P08588,ADRB1,0.60239,0
DB01233,Metoclopramide,P08912,CHRM5,0.60235,0
DB00794,Primidone,P47870,GABRB2,0.60229,0
DB00696,Ergotamine,P21728,DRD1,0.60215,0
DB00961,Mepivacaine,P35499,SCN4A,0.60188,0
DB00312,Pentobarbital,P23416,GLRA2,0.60186,0
DB00202,Succinylcholine,P08912,CHRM5,0.60168,0
DB00898,Ethanol,P47870,GABRB2,0.60155,0
DB00904,Ondansetron,P41143,OPRD1,0.60154,0
DB00679,Thioridazine,Q12809,KCNH2,0.60151,1
DB00477,Chlorpromazine,P28222,HTR1B,0.60139,0
DB00841,Dobutamine,P08913,ADRA2A,0.60138,0
DB00501,Cimetidine,P08913,ADRA2A,0.60129,0
DB00458,Imipramine,Q09470,KCNA1,0.60124,0
DB00623,Fluphenazine,P08913,ADRA2A,0.60122,0
DB00474,Methohexital,P34903,GABRA3,0.60111,0
DB08860,Pitavastatin,P04035,HMGCR,0.60104,1
DB00619,Imatinib,P36888,FLT3,0.60102,0
DB00622,Nicardipine,P54284,CACNB3,0.60101,0
DB00622,Nicardipine,O95180,CACNA1H,0.60098,0
DB00328,Indomethacin,P14555,PLA2G2A,0.60097,1
DB00477,Chlorpromazine,P50406,HTR6,0.60094,0
DB01149,Nefazodone,P18825,ADRA2C,0.60086,0
DB00344,Protriptyline,P20309,CHRM3,0.60078,0
DB00458,Imipramine,P28222,HTR1B,0.60076,0
DB00321,Amitriptyline,P28222,HTR1B,0.60075,0
DB00320,Dihydroergotamine,P34969,HTR7,0.60071,0
DB00206,Reserpine,P08588,ADRB1,0.6005,0
DB01174,Phenobarbital,P28472,GABRB3,0.60041,0
DB00808,Indapamide,P00918,CA2,0.6004,0
DB01115,Nifedipine,P63316,TNNC1,0.60032,0
DB00794,Primidone,P23416,GLRA2,0.60019,0
DB00371,Meprobamate,O14764,GABRD,0.59988,0
DB01110,Miconazole,Q9H2S1,KCNN2,0.5996,1
DB00915,Amantadine,P28335,HTR2C,0.59958,0
DB00248,Cabergoline,P25100,ADRA1D,0.59951,0
DB01234,Dexamethasone,P35228,NOS2,0.5993,1
DB00714,Apomorphine,P50406,HTR6,0.59922,0
DB00285,Venlafaxine,P41145,OPRK1,0.59914,0
DB01205,Flumazenil,P34903,GABRA3,0.59884,0
DB00310,Chlorthalidone,P55017,SLC12A3,0.59881,0
DB00315,Zolmitriptan,P18089,ADRA2B,0.59869,0
DB00697,Tizanidine,Q13639,HTR4,0.59852,0
DB01149,Nefazodone,P35368,ADRA1B,0.59841,1
DB00543,Amoxapine,P08172,CHRM2,0.59814,0
DB00728,Rocuronium,P36544,CHRNA7,0.59813,0
DB01151,Desipramine,P34969,HTR7,0.59811,0
DB00320,Dihydroergotamine,P41595,HTR2B,0.59801,1
DB00296,Ropivacaine,Q9Y5Y9,SCN10A,0.598,1
DB01023,Felodipine,Q07343,PDE4B,0.59795,0
DB01223,Aminophylline,P29274,ADORA2A,0.59774,0
DB00881,Quinapril,P30556,AGTR1,0.59758,0
DB00925,Phenoxybenzamine,Q13639,HTR4,0.59753,0
DB00986,Glycopyrrolate,P08912,CHRM5,0.59746,0
DB00477,Chlorpromazine,P21917,DRD4,0.59726,0
DB00370,Mirtazapine,P21728,DRD1,0.59712,0
DB00953,Rizatriptan,P18089,ADRA2B,0.59663,0
DB00363,Clozapine,Q13639,HTR4,0.59637,0
DB01233,Metoclopramide,P35462,DRD3,0.59632,0
DB00384,Triamterene,P78348,ACCN2,0.59626,0
DB00591,Fluocinolone Acetonide,P10275,AR,0.59588,0
DB00204,Dofetilide,Q14500,KCNJ12,0.59586,1
DB00320,Dihydroergotamine,P35368,ADRA1B,0.59579,0
DB01233,Metoclopramide,P28221,HTR1D,0.59577,0
DB00481,Raloxifene,P37231,PPARG,0.59556,0
DB00759,Tetracycline,P11388,TOP2A,0.59536,0
DB01618,Molindone,P28221,HTR1D,0.59509,0
DB01119,Diazoxide,O43570,CA12,0.59506,0
DB00751,Epinastine,P28222,HTR1B,0.59494,0
DB00268,Ropinirole,P08588,ADRB1,0.59488,0
DB00191,Phentermine,P48029,SLC6A8,0.59432,0
DB00750,Prilocaine,Q99250,SCN2A,0.59432,0
DB00594,Amiloride,P19634,SLC9A1,0.59427,1
DB01017,Minocycline,P09917,ALOX5,0.5941,1
DB01098,Rosuvastatin,P04035,HMGCR,0.59401,1
DB00401,Nisoldipine,O00305,CACNB4,0.59397,0
DB01174,Phenobarbital,P30532,CHRNA5,0.59383,0
DB00696,Ergotamine,P25021,HRH2,0.59362,0
DB00188,Bortezomib,P20618,PSMB1,0.59357,1
DB00449,Dipivefrin,P18825,ADRA2C,0.59352,0
DB00371,Meprobamate,Q8N1C3,GABRG1,0.59344,0
DB01400,Neostigmine,P14867,GABRA1,0.59344,0
DB00543,Amoxapine,Q01959,SLC6A3,0.5934,0
DB00841,Dobutamine,P25100,ADRA1D,0.5934,0
DB06216,Asenapine,P30542,ADORA1,0.59312,0
DB01069,Promethazine,P28335,HTR2C,0.59308,0
DB01406,Danazol,P13500,CCL2,0.59295,1
DB00909,Zonisamide,Q8IWT1,SCN4B,0.59282,1
DB01223,Aminophylline,P29275,ADORA2B,0.59278,0
DB00320,Dihydroergotamine,P35462,DRD3,0.59257,0
DB00952,Naratriptan,P18825,ADRA2C,0.59255,0
DB00321,Amitriptyline,P35372,OPRM1,0.59233,0
DB01364,Ephedrine,P08588,ADRB1,0.59233,0
DB00586,Diclofenac,O43526,KCNQ2,0.59227,1
DB01233,Metoclopramide,P25100,ADRA1D,0.59215,0
DB00953,Rizatriptan,P08913,ADRA2A,0.59211,0
DB00843,Donepezil,P28223,HTR2A,0.59203,1
DB00953,Rizatriptan,P18825,ADRA2C,0.59193,0
DB01039,Fenofibrate,O60882,MMP20,0.59184,1
DB00696,Ergotamine,P20309,CHRM3,0.59174,0
DB00819,Acetazolamide,P23280,CA6,0.59166,0
DB00519,Trandolapril,P30556,AGTR1,0.59163,0
DB00477,Chlorpromazine,P34969,HTR7,0.59146,0
DB00623,Fluphenazine,P08173,CHRM4,0.59143,0
DB01234,Dexamethasone,P08235,NR3C2,0.59132,0
DB01023,Felodipine,P54750,PDE1A,0.59129,1
DB00482,Celecoxib,P23219,PTGS1,0.59117,0
DB04844,Tetrabenazine,Q01959,SLC6A3,0.59109,0
DB01215,Estazolam,P30536,TSPO,0.59092,0
DB00883,Isosorbide Dinitrate,P35348,ADRA1A,0.59088,0
DB00915,Amantadine,P08912,CHRM5,0.59059,0
DB01149,Nefazodone,P08588,ADRB1,0.59047,0
DB00624,Testosterone,P08235,NR3C2,0.59043,0
DB01337,Pancuronium,P46098,HTR3A,0.59025,0
DB00268,Ropinirole,P35368,ADRA1B,0.59009,0
DB01586,Ursodeoxycholic acid,P04150,NR3C1,0.59002,0
DB00615,Rifabutin,P14625,HSP90B1,0.5899,1
DB00780,Phenelzine,P23975,SLC6A2,0.58984,0
DB00206,Reserpine,P35348,ADRA1A,0.58981,0
DB01406,Danazol,P08235,NR3C2,0.58979,0
DB01268,Sunitinib,P06241,FYN,0.58971,0
DB00635,Prednisone,P10275,AR,0.5897,0
DB00188,Bortezomib,Q99460,PSMD1,0.58952,1
DB00732,Atracurium,P08172,CHRM2,0.58945,0
DB00871,Terbutaline,P08913,ADRA2A,0.58933,0
DB00490,Buspirone,P28221,HTR1D,0.58904,0
DB01128,Bicalutamide,P04150,NR3C1,0.589,0
DB00425,Zolpidem,P34903,GABRA3,0.58899,1
DB00714,Apomorphine,P08588,ADRB1,0.58897,0
DB00377,Palonosetron,P35372,OPRM1,0.58895,0
DB00540,Nortriptyline,P18089,ADRA2B,0.58884,0
DB01198,Zopiclone,P30536,TSPO,0.58882,1
DB00925,Phenoxybenzamine,P35462,DRD3,0.5887,0
DB00818,Propofol,Q9NY46,SCN3A,0.58852,0
DB01075,Diphenhydramine,P23975,SLC6A2,0.58838,0
DB00501,Cimetidine,P11229,CHRM1,0.58836,0
DB00315,Zolmitriptan,P31645,SLC6A4,0.58833,0
DB00751,Epinastine,P20309,CHRM3,0.58829,0
DB00431,Lindane,P47870,GABRB2,0.58828,0
DB00486,Nabilone,P21554,CNR1,0.58821,1
DB00273,Topiramate,P07451,CA3,0.58819,0
DB00715,Paroxetine,Q01959,SLC6A3,0.58819,0
DB00361,Vinorelbine,P07437,TUBB,0.58806,1
DB00745,Modafinil,P35368,ADRA1B,0.58788,1
DB01233,Metoclopramide,P41595,HTR2B,0.58782,0
DB00751,Epinastine,P28221,HTR1D,0.58746,0
DB06201,Rufinamide,P41594,GRM5,0.58736,1
DB01100,Pimozide,P18089,ADRA2B,0.58726,0
DB00312,Pentobarbital,O14764,GABRD,0.5871,0
DB00247,Methysergide,P25021,HRH2,0.58687,0
DB00273,Topiramate,Q16790,CA9,0.58667,0
DB00898,Ethanol,Q14524,SCN5A,0.58655,0
DB01115,Nifedipine,Q09470,KCNA1,0.58648,1
DB01037,Selegiline,P18089,ADRA2B,0.58628,0
DB00925,Phenoxybenzamine,P41595,HTR2B,0.58625,0
DB00246,Ziprasidone,Q13639,HTR4,0.58617,0
DB01151,Desipramine,P08908,HTR1A,0.58596,0
DB00721,Procaine,P35499,SCN4A,0.58586,0
DB00999,Hydrochlorothiazide,P55011,SLC12A2,0.58581,0
DB01047,Fluocinonide,P10275,AR,0.58579,0
DB00721,Procaine,Q99250,SCN2A,0.58574,0
DB00679,Thioridazine,P18825,ADRA2C,0.58564,0
DB00247,Methysergide,P35348,ADRA1A,0.58563,0
DB00393,Nimodipine,O00555,CACNA1A,0.58561,0
DB01364,Ephedrine,P35368,ADRA1B,0.5855,0
DB00484,Brimonidine,P18825,ADRA2C,0.58529,1
DB00651,Dyphylline,O76074,PDE5A,0.58494,0
DB00250,Dapsone,Q14524,SCN5A,0.58455,0
DB00490,Buspirone,Q01959,SLC6A3,0.58447,0
DB05246,Methsuximide,O43497,CACNA1G,0.58431,1
DB00988,Dopamine,Q05940,SLC18A2,0.58429,0
DB00197,Troglitazone,P19793,RXRA,0.58422,0
DB00612,Bisoprolol,P35368,ADRA1B,0.58415,0
DB00669,Sumatriptan,P18089,ADRA2B,0.58408,0
DB00539,Toremifene,P03372,ESR1,0.58403,1
DB00714,Apomorphine,P07550,ADRB2,0.58399,0
DB00697,Tizanidine,P35348,ADRA1A,0.5838,0
DB00276,Amsacrine,Q12809,KCNH2,0.58366,1
DB00907,Cocaine,Q9NY46,SCN3A,0.58362,0
DB00831,Trifluoperazine,Q9NYX4,CALY,0.58357,1
DB04839,Cyproterone,P03372,ESR1,0.58341,0
DB00575,Clonidine,P35462,DRD3,0.58322,0
DB00381,Amlodipine,P54284,CACNB3,0.58321,0
DB00920,Ketotifen,P08172,CHRM2,0.58296,0
DB00268,Ropinirole,P25021,HRH2,0.58255,0
DB06201,Rufinamide,P14867,GABRA1,0.58239,0
DB00675,Tamoxifen,Q92731,ESR2,0.58216,1
DB00363,Clozapine,Q9NYX4,CALY,0.58214,1
DB01032,Probenecid,Q9NSA0,SLC22A11,0.58205,1
DB00501,Cimetidine,P18825,ADRA2C,0.58197,0
DB01241,Gemfibrozil,Q07869,PPARA,0.58193,1
DB00543,Amoxapine,P14867,GABRA1,0.58151,1
DB00851,Dacarbazine,Q14181,POLA2,0.58133,1
DB01036,Tolterodine,P28223,HTR2A,0.58111,0
DB00921,Buprenorphine,P23975,SLC6A2,0.58101,0
DB00999,Hydrochlorothiazide,P07451,CA3,0.58085,0
DB00321,Amitriptyline,Q01959,SLC6A3,0.58056,0
DB00502,Haloperidol,P08908,HTR1A,0.58021,0
DB00850,Perphenazine,P18825,ADRA2C,0.58017,0
DB01023,Felodipine,O00305,CACNB4,0.57978,0
DB01035,Procainamide,P11388,TOP2A,0.57978,0
DB00898,Ethanol,P48167,GLRB,0.57973,0
DB01229,Paclitaxel,P04150,NR3C1,0.57971,0
DB00818,Propofol,P14867,GABRA1,0.5795,0
DB00201,Caffeine,P21817,RYR1,0.57945,1
DB00692,Phentolamine,P18825,ADRA2C,0.57941,0
DB00659,Acamprosate,Q01959,SLC6A3,0.5794,0
DB01105,Sibutramine,P48029,SLC6A8,0.57937,0
DB01238,Aripiprazole,Q13639,HTR4,0.57935,0
DB00499,Flutamide,P08235,NR3C2,0.57925,0
DB00897,Triazolam,P30536,TSPO,0.57917,1
DB01233,Metoclopramide,P28222,HTR1B,0.57898,0
DB00413,Pramipexole,P35348,ADRA1A,0.57883,0
DB01186,Pergolide,P08912,CHRM5,0.57876,0
DB01268,Sunitinib,P07949,RET,0.57847,0
DB00850,Perphenazine,Q9NYX4,CALY,0.57819,0
DB00799,Tazarotene,Q07869,PPARA,0.57799,0
DB00762,Irinotecan,P11388,TOP2A,0.57757,0
DB01221,Ketamine,P28335,HTR2C,0.57754,0
DB01069,Promethazine,P23975,SLC6A2,0.57746,0
DB00312,Pentobarbital,P30532,CHRNA5,0.57744,0
DB00904,Ondansetron,P21728,DRD1,0.57743,0
DB00201,Caffeine,Q01959,SLC6A3,0.57733,0
DB00950,Fexofenadine,P08172,CHRM2,0.57733,0
DB00297,Bupivacaine,P34995,PTGER1,0.57707,1
DB00364,Sucralfate,P01133,EGF,0.57703,1
DB00641,Simvastatin,P06401,PGR,0.57702,0
DB01149,Nefazodone,P11229,CHRM1,0.57659,0
DB00494,Entacapone,P23975,SLC6A2,0.57654,0
DB01221,Ketamine,Q01959,SLC6A3,0.57638,0
DB00883,Isosorbide Dinitrate,P35368,ADRA1B,0.5762,0
DB06216,Asenapine,P08912,CHRM5,0.57614,0
DB00216,Eletriptan,P21917,DRD4,0.57605,0
DB01037,Selegiline,P08913,ADRA2A,0.57595,0
DB01254,Dasatinib,P07949,RET,0.57582,0
DB00642,Pemetrexed,P35354,PTGS2,0.57559,0
DB00370,Mirtazapine,P46098,HTR3A,0.57537,1
DB00228,Enflurane,P39086,GRIK1,0.57534,0
DB00990,Exemestane,P06401,PGR,0.57521,0
DB00989,Rivastigmine,P36544,CHRNA7,0.57479,0
DB00661,Verapamil,P07550,ADRB2,0.57456,0
DB01577,Methamphetamine,P14416,DRD2,0.57456,0
DB01577,Methamphetamine,P18825,ADRA2C,0.5743,1
DB01320,Fosphenytoin,Q99250,SCN2A,0.57416,0
DB01118,Amiodarone,O95180,CACNA1H,0.57409,1
DB00575,Clonidine,P08588,ADRB1,0.57401,0
DB01186,Pergolide,P50406,HTR6,0.574,0
DB00915,Amantadine,Q15822,CHRNA2,0.57393,0
DB00540,Nortriptyline,P34969,HTR7,0.57358,0
DB01400,Neostigmine,P36544,CHRNA7,0.57335,0
DB00247,Methysergide,P21918,DRD5,0.57331,0
DB00206,Reserpine,P08913,ADRA2A,0.57322,0
DB00631,Clofarabine,P23921,RRM1,0.57316,1
DB00425,Zolpidem,P48169,GABRA4,0.5731,0
DB00619,Imatinib,P00519,ABL1,0.573,1
DB01268,Sunitinib,P12931,SRC,0.57272,0
DB00193,Tramadol,P28335,HTR2C,0.57269,1
DB00612,Bisoprolol,P35348,ADRA1A,0.57267,0
DB06228,Rivaroxaban,P00742,F10,0.57267,1
DB00431,Lindane,P28476,GABRR2,0.57254,0
DB00871,Terbutaline,P25100,ADRA1D,0.57254,0
DB04896,Milnacipran,Q05586,GRIN1,0.57225,1
DB00831,Trifluoperazine,P18089,ADRA2B,0.57201,0
DB00912,Repaglinide,Q14654,KCNJ11,0.572,0
DB00370,Mirtazapine,P35372,OPRM1,0.57189,0
DB00871,Terbutaline,P35368,ADRA1B,0.57187,0
DB00358,Mefloquine,P29274,ADORA2A,0.57178,1
DB00996,Gabapentin,Q8TCU5,GRIN3A,0.5716,0
DB01268,Sunitinib,P07947,YES1,0.57146,0
DB01148,Flavoxate,P08173,CHRM4,0.57141,0
DB00949,Felbamate,Q14524,SCN5A,0.57137,0
DB00320,Dihydroergotamine,P25021,HRH2,0.57125,0
DB01367,Rasagiline,P21397,MAOA,0.57124,0
DB00481,Raloxifene,P06401,PGR,0.57115,0
DB01184,Domperidone,P30939,HTR1F,0.57115,0
DB00280,Disopyramide,Q9UK17,KCND3,0.57112,1
DB00674,Galantamine,P20309,CHRM3,0.57109,0
DB01023,Felodipine,O95180,CACNA1H,0.57108,1
DB01017,Minocycline,P42574,CASP3,0.57099,1
DB04844,Tetrabenazine,Q05940,SLC18A2,0.57089,1
DB00715,Paroxetine,P14416,DRD2,0.57067,0
DB00280,Disopyramide,Q14654,KCNJ11,0.57063,0
DB00986,Glycopyrrolate,P08173,CHRM4,0.57043,0
DB00679,Thioridazine,P08912,CHRM5,0.57042,0
DB01075,Diphenhydramine,P08173,CHRM4,0.57032,0
DB00780,Phenelzine,P31645,SLC6A4,0.57027,0
DB00841,Dobutamine,P35368,ADRA1B,0.57012,0
DB00370,Mirtazapine,P30939,HTR1F,0.57006,0
DB01115,Nifedipine,P54284,CACNB3,0.57001,0
DB01242,Clomipramine,P25021,HRH2,0.57001,0
DB01184,Domperidone,P21918,DRD5,0.56984,0
DB00441,Gemcitabine,P23921,RRM1,0.56975,1
DB00315,Zolmitriptan,P14416,DRD2,0.56957,0
DB00665,Nilutamide,P04150,NR3C1,0.56953,0
DB00619,Imatinib,P12931,SRC,0.56945,0
DB01100,Pimozide,P35368,ADRA1B,0.56929,0
DB01268,Sunitinib,P06239,LCK,0.56927,0
DB00650,Leucovorin,P35354,PTGS2,0.56908,0
DB01173,Orphenadrine,Q13224,GRIN2B,0.569,0
DB00373,Timolol,P35368,ADRA1B,0.56892,0
DB00952,Naratriptan,P34969,HTR7,0.5689,0
DB00248,Cabergoline,P50406,HTR6,0.56881,0
DB01069,Promethazine,P18089,ADRA2B,0.56875,0
DB01367,Rasagiline,Q05940,SLC18A2,0.5687,0
DB00547,Desoximetasone,P06401,PGR,0.5686,0
DB00674,Galantamine,P23141,CES1,0.56856,0
DB01427,Amrinone,P01375,TNF,0.56855,1
DB00371,Meprobamate,P47870,GABRB2,0.56819,0
DB00575,Clonidine,P14416,DRD2,0.56814,0
DB00907,Cocaine,P30531,SLC6A1,0.56796,0
DB01268,Sunitinib,P04049,RAF1,0.56795,0
DB00624,Testosterone,Q92731,ESR2,0.56794,0
DB00575,Clonidine,P34969,HTR7,0.56791,0
DB00482,Celecoxib,P12821,ACE,0.5679,0
DB01198,Zopiclone,P18507,GABRG2,0.56776,0
DB00641,Simvastatin,P04035,HMGCR,0.56767,1
DB01069,Promethazine,P08913,ADRA2A,0.56764,0
DB00363,Clozapine,Q9H3N8,HRH4,0.5676,1
DB01221,Ketamine,P28223,HTR2A,0.56753,0
DB00280,Disopyramide,P28335,HTR2C,0.56751,0
DB00200,Hydroxocobalamin,Q9UBK8,MTRR,0.56734,1
DB00401,Nisoldipine,P54284,CACNB3,0.56734,0
DB06204,Tapentadol,Q05586,GRIN1,0.56729,0
DB01186,Pergolide,Q13639,HTR4,0.56721,0
DB00679,Thioridazine,P08173,CHRM4,0.56711,0
DB00454,Meperidine,O60391,GRIN3B,0.56707,0
DB01618,Molindone,P34969,HTR7,0.56701,0
DB00368,Norepinephrine,P08908,HTR1A,0.56697,0
DB00455,Loratadine,P08172,CHRM2,0.56681,0
DB00477,Chlorpromazine,P21918,DRD5,0.56678,0
DB01205,Flumazenil,O14764,GABRD,0.56656,0
DB01367,Rasagiline,Q01959,SLC6A3,0.56643,0
DB00571,Propranolol,P13945,ADRB3,0.56642,1
DB00800,Fenoldopam,P14416,DRD2,0.56638,0
DB04861,Nebivolol,P35348,ADRA1A,0.56632,0
DB00321,Amitriptyline,P25021,HRH2,0.56629,0
DB00494,Entacapone,P25100,ADRA1D,0.56624,0
DB00540,Nortriptyline,P18825,ADRA2C,0.5662,0
DB01320,Fosphenytoin,Q9Y5Y9,SCN10A,0.56617,0
DB00661,Verapamil,Q99250,SCN2A,0.56601,0
DB00494,Entacapone,P35348,ADRA1A,0.56586,0
DB01149,Nefazodone,P34969,HTR7,0.56555,0
DB00696,Ergotamine,P21918,DRD5,0.56553,0
DB00697,Tizanidine,P14416,DRD2,0.56532,0
DB00796,Candesartan,P12821,ACE,0.56528,0
DB00499,Flutamide,P35869,AHR,0.56527,1
DB01115,Nifedipine,O00555,CACNA1A,0.56527,0
DB01198,Zopiclone,P47870,GABRB2,0.56527,0
DB00715,Paroxetine,P41145,OPRK1,0.56525,0
DB00215,Citalopram,P28223,HTR2A,0.56521,0
DB00296,Ropivacaine,Q99250,SCN2A,0.56518,0
DB01161,Chloroprocaine,P23975,SLC6A2,0.56512,0
DB00363,Clozapine,P08588,ADRB1,0.56506,0
DB01104,Sertraline,P14416,DRD2,0.56506,0
DB00474,Methohexital,P48169,GABRA4,0.56485,0
DB01151,Desipramine,P41145,OPRK1,0.56484,0
DB01186,Pergolide,P11229,CHRM1,0.5647,0
DB00834,Mifepristone,P03372,ESR1,0.56468,0
DB00351,Megestrol,P03372,ESR1,0.56464,0
DB00608,Chloroquine,P01375,TNF,0.56439,1
DB00277,Theophylline,Q9Y233,PDE10A,0.56435,0
DB00674,Galantamine,P08172,CHRM2,0.56416,0
